tconst,averageRating,numVotes
tt0230025,6.4,2136
tt0230030,6.1,109168
tt0230056,5.2,34
tt0230169,5.5,5525
tt0230183,6.8,188
tt0230189,6.9,46
tt0230212,8.9,11
tt0230252,6.9,82
tt0230308,7.0,70
tt0230350,4.8,35
tt0230540,4.0,179
tt0230600,7.6,378701
tt0230631,6.4,357
tt0230783,5.9,680
tt0230838,6.7,92800
tt0231001,6.8,4327
tt0231138,2.1,1356
tt0231153,6.0,73
tt0231402,4.8,25684
tt0231448,5.6,7668
tt0231496,3.3,253
tt0231615,5.5,635
tt0231775,5.4,24401
tt0231781,7.1,129
tt0231956,5.2,606
tt0231971,5.6,3870
tt0232015,4.5,517
tt0232079,3.7,4760
tt0232083,6.7,5761
tt0232098,3.2,950
tt0232231,5.3,42
tt0232465,4.0,357
tt0232500,6.8,404217
tt0232537,6.5,92
tt0232657,2.7,510
tt0232957,7.7,51
tt0233142,5.9,47893
tt0233289,3.4,1087
tt0233402,6.3,101
tt0233469,5.5,76778
tt0233481,5.7,861
tt0233559,3.5,183
tt0233569,4.1,155
tt0233600,5.8,2602
tt0233656,3.6,1449
tt0233699,5.5,613
tt0233764,4.0,121
tt0233841,7.8,8738
tt0233910,5.2,358
tt0233911,6.2,502
tt0233954,5.7,205
tt0234000,6.9,15967
tt0234058,6.7,325
tt0234084,8.1,18
tt0234137,6.1,5640
tt0234215,7.2,611606
tt0234288,7.6,5289
tt0234354,5.8,11478
tt0234393,6.1,365
tt0234407,6.8,838
tt0234499,6.5,228
tt0234570,5.9,992
tt0234652,2.9,1624
tt0234663,6.4,333
tt0234750,7.1,57
tt0234797,7.4,55
tt0234805,6.9,2419
tt0234811,3.6,50
tt0234829,5.1,16401
tt0234837,7.4,5520
tt0234853,6.7,7698
tt0235048,4.8,1031
tt0235079,5.3,115
tt0235219,4.9,31
tt0235252,5.7,117
tt0235280,2.8,1129
tt0235333,4.8,870
tt0235353,4.0,491
tt0235412,5.9,1167
tt0235497,3.7,314
tt0235547,5.8,97
tt0235553,5.0,1443
tt0235606,4.9,1413
tt0235618,6.9,1161
tt0235679,5.8,14723
tt0235712,6.0,9589
tt0235737,7.0,31544
tt0235807,5.7,36
tt0235877,8.4,48
tt0235953,5.4,921
tt0235970,6.3,72
tt0235982,5.9,577
tt0236019,6.3,2247
tt0236026,4.1,162
tt0236027,7.5,23159
tt0236034,6.4,1637
tt0236126,3.1,1232
tt0236157,6.5,4866
tt0236167,6.7,554
tt0236172,7.2,44
tt0236189,7.5,67
tt0236261,6.3,27
tt0236348,5.6,24075
tt0236432,4.5,12
tt0236474,5.7,172
tt0236493,6.1,110961
tt0236502,3.2,190
tt0236551,5.8,144
tt0236600,5.4,183
tt0236640,6.2,18651
tt0236784,6.1,30448
tt0236832,5.3,22
tt0237121,7.7,30
tt0237152,7.3,49
tt0237199,6.3,95
tt0237289,5.4,735
tt0237295,7.5,51
tt0237320,7.6,68
tt0237534,7.0,69057
tt0237539,7.3,9896
tt0237572,6.8,63550
tt0237680,3.2,538
tt0237687,5.4,310
tt0237706,3.6,214
tt0237865,7.9,106
tt0237994,7.2,837
tt0238112,5.9,35279
tt0238119,7.6,6817
tt0238121,8.3,57
tt0238137,5.5,2594
tt0238205,2.3,283
tt0238247,6.2,1139
tt0238251,4.8,823
tt0238274,5.0,130
tt0238276,5.4,64
tt0238295,5.4,377
tt0238321,6.5,1440
tt0238373,6.7,112
tt0238380,7.3,339730
tt0238463,5.3,703
tt0238474,6.0,75
tt0238546,5.2,58161
tt0238552,5.3,15281
tt0238588,7.2,787
tt0238627,5.1,787
tt0238649,5.4,271
tt0238660,6.6,4008
tt0238743,4.8,121
tt0238883,7.6,16334
tt0238891,7.6,6157
tt0238924,6.9,13999
tt0238936,7.5,44430
tt0238948,5.4,8646
tt0238960,6.2,35
tt0238992,4.3,171
tt0238994,5.9,182
tt0239004,7.8,51
tt0239020,6.7,684
tt0239060,6.0,1706
tt0239102,7.1,1446
tt0239224,6.3,64
tt0239234,6.8,2831
tt0239238,7.0,66
tt0239267,7.8,9
tt0239381,5.7,3744
tt0239388,6.9,897
tt0239395,5.1,61277
tt0239406,5.2,1057
tt0239431,7.4,7
tt0239450,5.0,4300
tt0239467,5.2,718
tt0239509,6.2,702
tt0239522,5.5,29
tt0239570,6.4,318
tt0239670,6.0,1125
tt0239792,4.7,136
tt0239948,5.8,41611
tt0239949,5.0,13563
tt0239955,6.3,340
tt0239986,6.4,6843
tt0240122,7.4,447
tt0240149,6.6,2358
tt0240156,5.8,125
tt0240200,7.7,15177
tt0240340,6.6,300
tt0240389,5.9,330
tt0240400,4.8,162
tt0240402,5.8,5099
tt0240419,7.1,7293
tt0240462,4.7,46435
tt0240468,6.2,47540
tt0240473,6.1,560
tt0240500,4.7,453
tt0240509,5.8,90
tt0240510,6.5,34953
tt0240515,4.6,50034
tt0240585,2.3,360
tt0240659,5.4,565
tt0240772,7.7,595541
tt0240802,4.9,348
tt0240880,5.9,311
tt0240890,6.8,117249
tt0240900,5.3,15001
tt0240913,7.1,11191
tt0240980,6.3,2462
tt0241025,6.2,23167
tt0241079,4.3,111
tt0241142,5.2,156
tt0241183,2.7,625
tt0241223,6.6,2927
tt0241250,6.1,46
tt0241254,6.0,126
tt0241272,5.6,80
tt0241297,6.8,9
tt0241303,7.3,196830
tt0241355,7.6,8
tt0241453,4.9,124
tt0241498,5.5,136
tt0241526,4.3,132
tt0241527,7.6,815605
tt0241657,7.1,408
tt0241683,6.7,138
tt0241760,5.8,36923
tt0241897,6.7,29
tt0241934,5.3,48
tt0241961,9.0,24
tt0241998,2.0,1647
tt0242024,6.1,1278
tt0242029,6.7,263
tt0242150,5.5,2626
tt0242193,6.9,39564
tt0242252,6.0,5488
tt0242337,7.0,60
tt0242380,7.9,19
tt0242423,5.5,143164
tt0242445,5.6,36297
tt0242460,7.7,77
tt0242508,4.8,4511
tt0242519,8.1,69873
tt0242527,6.2,47524
tt0242572,7.6,3360
tt0242587,7.1,10278
tt0242592,4.7,483
tt0242653,6.7,528155
tt0242716,4.5,485
tt0242734,7.5,14
tt0242746,5.1,279
tt0242795,6.7,5195
tt0242821,6.9,46
tt0242888,6.5,8965
tt0242953,5.8,940
tt0242994,6.9,2483
tt0242998,4.9,29372
tt0243017,7.7,65752
tt0243059,5.5,131
tt0243116,4.6,159
tt0243133,7.5,112477
tt0243135,6.7,3929
tt0243155,6.8,252459
tt0243171,6.3,24
tt0243196,3.3,168
tt0243210,5.8,542
tt0243211,5.9,20
tt0243222,6.8,286
tt0243232,6.3,2373
tt0243255,6.4,12383
tt0243278,5.2,712
tt0243291,6.0,25
tt0243327,5.3,151
tt0243415,5.2,578
tt0243441,6.2,22
tt0243452,5.2,198
tt0243462,5.3,776
tt0243483,6.1,153
tt0243493,7.0,18016
tt0243508,5.7,461
tt0243554,6.3,3075
tt0243573,6.8,511
tt0243575,5.6,2498
tt0243585,5.5,56720
tt0243595,6.1,2407
tt0243609,7.0,11323
tt0243650,2.0,603
tt0243652,4.1,355
tt0243655,6.5,59394
tt0243736,5.6,74811
tt0243759,6.9,3178
tt0243794,7.3,6750
tt0243876,5.8,1709
tt0243885,3.7,578
tt0243889,7.8,4162
tt0243892,6.0,89
tt0243904,5.6,572
tt0243907,5.1,809
tt0243927,4.8,115
tt0243931,6.2,7306
tt0243991,4.6,1784
tt0244000,5.9,17028
tt0244071,6.2,417
tt0244092,6.8,1478
tt0244094,6.2,960
tt0244095,4.9,46
tt0244122,6.6,103
tt0244167,4.6,568
tt0244196,5.1,959
tt0244244,6.5,192347
tt0244297,6.8,1522
tt0244316,8.1,26553
tt0244417,4.3,162
tt0244437,5.3,356
tt0244452,3.1,970
tt0244471,5.2,91
tt0244479,7.2,5985
tt0244504,7.0,1848
tt0244521,5.2,3181
tt0244684,4.9,309
tt0244709,5.8,1052
tt0244803,5.3,529
tt0244870,6.1,8662
tt0244884,6.3,282
tt0244941,3.5,290
tt0244944,7.4,54
tt0244947,4.4,34
tt0244970,6.0,27023
tt0245036,6.8,8
tt0245046,6.4,12936
tt0245062,5.8,267
tt0245090,6.7,3639
tt0245095,4.0,538
tt0245115,5.6,3027
tt0245120,5.3,8958
tt0245157,6.1,1668
tt0245171,6.4,4451
tt0245238,6.8,21814
tt0245276,6.9,1858
tt0245294,6.0,828
tt0245299,4.7,81
tt0245317,5.9,247
tt0245341,5.4,655
tt0245348,5.5,60
tt0245350,3.9,263
tt0245356,3.6,1083
tt0245407,5.7,3877
tt0245429,8.6,798151
tt0245438,7.0,33
tt0245479,4.9,1584
tt0245501,7.0,1460
tt0245522,4.0,141
tt0245562,6.1,71597
tt0245573,5.9,3296
tt0245574,7.7,126202
tt0245582,7.2,44
tt0245634,4.6,174
tt0245674,5.6,90446
tt0245686,6.0,59010
tt0245712,8.1,246529
tt0245724,2.9,254
tt0245759,3.7,20
tt0245799,5.8,100
tt0245803,5.4,51388
tt0245825,4.7,3507
tt0245837,7.1,1759
tt0245844,7.7,143603
tt0245866,3.4,1033
tt0245891,5.7,1331
tt0245904,5.2,95
tt0245905,4.5,126
tt0245910,7.4,3679
tt0245929,8.2,8237
tt0246000,4.0,372
tt0246002,5.5,2366
tt0246037,6.2,413
tt0246072,6.4,892
tt0246076,6.4,15
tt0246108,4.3,417
tt0246124,4.1,127
tt0246134,6.2,2253
tt0246146,5.9,80
tt0246157,4.6,184
tt0246197,7.6,11
tt0246228,5.0,531
tt0246266,6.8,2836
tt0246268,7.0,96
tt0246278,6.5,627
tt0246323,5.6,84
tt0246332,4.9,533
tt0246404,6.4,3686
tt0246405,6.6,1501
tt0246409,5.9,21
tt0246411,4.8,64
tt0246460,6.1,224272
tt0246464,6.4,21282
tt0246498,6.3,2398
tt0246500,6.3,4859
tt0246514,5.7,752
tt0246544,4.7,14866
tt0246555,6.2,16
tt0246578,8.0,823797
tt0246592,6.6,6794
tt0246593,7.1,1061
tt0246628,6.7,3085
tt0246677,7.0,26153
tt0246719,6.3,1051
tt0246730,7.0,169
tt0246765,7.2,2020
tt0246772,7.2,8422
tt0246776,5.9,738
tt0246870,4.7,711
tt0246875,6.7,1950
tt0246890,4.6,216
tt0246894,3.1,28916
tt0246906,6.5,311
tt0246965,3.3,125
tt0246989,5.3,19149
tt0247061,6.8,54
tt0247133,5.3,202
tt0247153,6.1,183
tt0247196,7.1,25883
tt0247199,7.1,39838
tt0247254,5.1,2141
tt0247294,7.4,17
tt0247303,4.7,5124
tt0247389,7.5,14
tt0247419,5.1,1058
tt0247425,7.4,41235
tt0247427,5.0,980
tt0247444,4.7,6911
tt0247512,6.6,310
tt0247586,7.9,55111
tt0247638,6.4,155227
tt0247645,5.7,874
tt0247745,7.0,109439
tt0247786,4.5,100
tt0247796,6.9,89
tt0247823,4.2,269
tt0247887,6.1,926
tt0247953,5.0,46
tt0247992,5.1,3706
tt0248017,8.4,11
tt0248099,6.7,96
tt0248103,6.9,2681
tt0248110,4.3,595
tt0248123,6.3,380
tt0248126,7.4,52694
tt0248164,5.5,110
tt0248169,5.3,485
tt0248180,5.2,185
tt0248185,6.6,7402
tt0248190,6.0,4315
tt0248254,3.4,143
tt0248409,6.4,3501
tt0248617,4.2,3679
tt0248628,6.4,466
tt0248640,4.5,3431
tt0248661,5.8,1355
tt0248667,6.7,103058
tt0248742,3.4,523
tt0248845,7.7,36670
tt0248925,5.9,17
tt0248966,8.2,71
tt0248974,5.1,127
tt0249081,5.3,939
tt0249082,4.4,667
tt0249086,5.5,60
tt0249110,6.5,1352
tt0249146,6.9,16
tt0249172,6.0,360
tt0249180,6.2,783
tt0249238,3.4,131
tt0249241,8.0,15107
tt0249261,4.7,679
tt0249371,6.4,14690
tt0249380,4.4,18203
tt0249412,7.1,566
tt0249443,4.0,187
tt0249462,7.7,139020
tt0249478,5.6,28163
tt0249498,4.9,137
tt0249511,4.2,152
tt0249516,1.3,11547
tt0249538,4.6,467
tt0249624,4.8,177
tt0249757,6.3,91
tt0249846,5.7,225
tt0249858,7.4,30
tt0249868,6.8,61
tt0249892,5.4,811
tt0249893,6.6,1742
tt0250023,6.1,44
tt0250067,7.0,3876
tt0250081,6.8,18043
tt0250125,7.3,1639
tt0250202,6.4,4917
tt0250214,4.2,214
tt0250223,6.7,55875
tt0250224,6.4,25255
tt0250258,7.7,95119
tt0250274,6.3,4934
tt0250282,3.9,458
tt0250292,6.0,4501
tt0250310,4.7,13519
tt0250313,5.8,307
tt0250323,6.5,11844
tt0250343,5.8,368
tt0250347,5.7,3855
tt0250371,6.3,4603
tt0250415,5.1,4667
tt0250445,6.9,248
tt0250451,5.6,82
tt0250468,5.4,18751
tt0250478,6.7,6251
tt0250485,3.6,526
tt0250491,6.8,2274
tt0250494,6.4,232009
tt0250613,3.4,1799
tt0250617,5.8,2608
tt0250625,6.1,223
tt0250636,4.1,364
tt0250638,7.0,4938
tt0250687,6.4,119938
tt0250690,5.2,2067
tt0250698,4.8,2009
tt0250716,6.5,934
tt0250720,5.3,9554
tt0250774,3.1,618
tt0250790,5.3,110
tt0250797,6.7,93587
tt0250804,6.8,70
tt0250809,6.8,4196
tt0250944,5.8,88
tt0251004,5.5,8
tt0251005,2.3,630
tt0251031,6.5,6628
tt0251046,4.2,86
tt0251052,6.7,3829
tt0251054,5.0,88
tt0251057,4.9,460
tt0251075,6.1,132797
tt0251091,7.2,997
tt0251094,4.6,1025
tt0251110,6.8,1758
tt0251114,6.3,54359
tt0251127,6.4,253599
tt0251160,7.1,139428
tt0251163,6.1,124
tt0251174,4.4,1754
tt0251179,4.2,228
tt0251191,5.8,528
tt0251193,6.1,80
tt0251272,3.8,162
tt0251294,5.8,82
tt0251353,6.2,37
tt0251364,4.7,157
tt0251369,3.4,135
tt0251370,5.4,570
tt0251402,5.6,45
tt0251412,3.5,134
tt0251415,6.6,1511
tt0251422,5.9,58
tt0251433,6.7,5026
tt0251661,6.6,1135
tt0251670,6.1,24
tt0251677,5.8,571
tt0251696,4.6,943
tt0251736,6.0,89787
tt0251744,5.6,646
tt0251756,6.1,1213
tt0251806,4.7,5929
tt0251901,4.8,155
tt0251951,4.1,524
tt0252028,5.4,26150
tt0252052,7.7,2035
tt0252076,5.3,93448
tt0252223,4.8,2699
tt0252225,6.3,301
tt0252253,6.6,275
tt0252266,4.4,459
tt0252299,6.7,25172
tt0252327,5.2,136
tt0252335,7.1,363
tt0252444,7.4,29651
tt0252445,6.5,91
tt0252480,7.0,11108
tt0252501,6.9,40025
tt0252503,6.5,38252
tt0252684,7.2,9882
tt0252703,3.9,181
tt0252866,6.4,263674
tt0252884,5.4,110
tt0252963,5.4,6104
tt0252985,7.1,6635
tt0253016,7.0,222
tt0253028,4.0,219
tt0253056,3.7,248
tt0253063,5.6,786
tt0253104,5.6,63
tt0253110,6.0,1308
tt0253114,5.2,525
tt0253126,6.1,3648
tt0253197,4.7,169
tt0253200,6.9,6471
tt0253314,7.0,16
tt0253335,5.8,327
tt0253474,8.5,863493
tt0253486,4.4,250
tt0253487,5.4,15
tt0253525,7.3,93
tt0253556,6.2,141589
tt0253586,6.7,366
tt0253688,5.0,262
tt0253700,4.9,713
tt0253754,6.4,82049
tt0253798,6.2,18080
tt0253827,5.4,1280
tt0253840,5.8,1612
tt0253842,4.5,86
tt0253867,5.2,60740
tt0253895,4.9,40
tt0253933,6.2,11
tt0254067,7.7,24
tt0254099,6.3,8573
tt0254199,6.2,5013
tt0254226,5.3,238
tt0254252,5.2,784
tt0254284,4.9,235
tt0254325,6.5,930
tt0254334,5.3,3232
tt0254448,9.0,10
tt0254455,7.0,37872
tt0254481,7.1,25893
tt0254610,7.0,512
tt0254617,4.4,171
tt0254622,6.1,71
tt0254626,5.4,450
tt0254686,7.5,68169
tt0254705,5.2,635
tt0254775,5.2,1357
tt0254784,5.6,70
tt0254791,5.9,196
tt0255019,6.5,80
tt0255055,5.8,223
tt0255067,7.2,12501
tt0255094,7.4,6520
tt0255099,8.8,37
tt0255112,3.5,1436
tt0255198,6.0,4243
tt0255305,5.2,2036
tt0255312,4.0,132
tt0255321,6.9,2646
tt0255325,5.6,49
tt0255348,7.8,38
tt0255432,6.1,479
tt0255443,3.9,89
tt0255476,5.5,66
tt0255477,4.3,8513
tt0255582,5.3,42
tt0255589,6.9,14371
tt0255623,3.9,675
tt0255653,6.7,5160
tt0255655,5.8,94
tt0255702,5.2,1970
tt0255797,5.0,129
tt0255798,4.8,62043
tt0255819,6.4,15794
tt0255820,6.2,204
tt0255909,3.5,923
tt0256009,7.4,68921
tt0256084,6.7,888
tt0256087,5.1,79
tt0256103,6.1,12747
tt0256127,6.9,419
tt0256155,3.2,1376
tt0256160,3.1,130
tt0256179,5.5,26
tt0256276,6.3,13547
tt0256341,5.5,399
tt0256359,6.5,4329
tt0256374,4.1,451
tt0256375,5.5,190
tt0256378,4.4,176
tt0256380,6.0,138797
tt0256400,5.2,87
tt0256415,6.2,118900
tt0256524,6.7,41604
tt0256531,4.6,200
tt0256587,6.1,22
tt0256630,6.7,182
tt0256666,6.7,385
tt0256692,5.5,5065
tt0256757,7.5,9
tt0256766,6.2,99
tt0256856,4.2,335
tt0257019,5.2,981
tt0257044,7.7,277132
tt0257076,6.0,151426
tt0257106,5.3,168329
tt0257255,5.1,59
tt0257288,5.1,13
tt0257289,7.0,1374
tt0257355,7.0,72
tt0257360,7.2,131040
tt0257408,4.9,725
tt0257497,8.0,1275
tt0257510,3.7,2195
tt0257516,5.0,34091
tt0257568,4.5,32865
tt0257721,3.6,197
tt0257750,4.7,227
tt0257756,6.4,46136
tt0257764,4.9,11
tt0257818,4.5,141
tt0257939,7.3,143
tt0257947,6.6,34
tt0258000,6.8,287867
tt0258038,5.2,14741
tt0258068,7.0,29152
tt0258100,6.2,5929
tt0258127,6.7,73
tt0258153,6.1,61677
tt0258210,3.7,112
tt0258247,7.8,868
tt0258273,6.7,7475
tt0258463,7.9,561366
tt0258470,5.7,34354
tt0258489,6.6,1042
tt0258501,5.7,15
tt0258512,6.7,19
tt0258534,3.8,774
tt0258562,5.4,266
tt0258604,5.1,13
tt0258635,5.7,44
tt0258761,7.2,2034
tt0258816,6.4,6214
tt0258827,5.3,4387
tt0258834,7.9,20
tt0258854,6.4,269
tt0258862,4.2,347
tt0258877,5.4,794
tt0258883,6.8,222
tt0258885,7.3,2974
tt0258901,5.4,112
tt0258967,6.6,6615
tt0259017,6.1,205
tt0259023,4.0,13
tt0259054,5.3,231
tt0259060,5.7,5284
tt0259072,7.7,8643
tt0259134,6.7,1421
tt0259216,4.9,125
tt0259218,4.0,238
tt0259221,5.7,79
tt0259255,5.5,113
tt0259265,6.6,145
tt0259288,6.1,39390
tt0259289,7.0,166
tt0259324,5.3,246117
tt0259333,8.3,35
tt0259343,6.3,86
tt0259386,4.9,330
tt0259393,7.2,19968
tt0259424,6.0,375
tt0259442,5.1,1613
tt0259446,6.6,137889
tt0259484,7.0,13496
tt0259497,4.5,374
tt0259516,7.2,237
tt0259538,5.9,118
tt0259567,5.5,1400
tt0259711,6.9,277717
tt0259729,7.8,71
tt0259730,6.1,196
tt0259741,5.7,509
tt0259742,7.4,12
tt0259744,7.5,457
tt0259822,5.5,8760
tt0259929,5.4,2060
tt0259974,6.0,7698
tt0259991,5.2,32
tt0260023,7.0,94
tt0260054,6.2,898
tt0260136,4.3,703
tt0260216,4.5,221
tt0260320,5.6,5235
tt0260332,7.3,1923
tt0260414,7.1,3587
tt0260481,4.4,324
tt0260522,5.2,939
tt0260688,7.3,2861
tt0260695,5.5,789
tt0260731,7.2,166
tt0260746,5.9,718
tt0260866,6.3,55549
tt0260924,6.3,818
tt0260960,7.6,10
tt0260991,7.7,32521
tt0260992,7.1,375
tt0261000,6.8,325
tt0261066,6.2,1373
tt0261125,6.6,277
tt0261199,1.9,1135
tt0261289,5.3,18224
tt0261311,6.0,2211
tt0261326,4.7,101
tt0261375,7.6,159
tt0261392,6.8,158366
tt0261552,6.9,2193
tt0261570,6.4,45
tt0261652,5.9,434
tt0261697,5.8,327
tt0261706,5.8,68
tt0261734,6.5,113
tt0261755,5.5,596
tt0261800,5.6,204
tt0261959,7.9,50
tt0261983,6.4,61025
tt0261992,5.0,1425
tt0262196,6.9,573
tt0262213,5.7,30
tt0262221,4.1,314
tt0262222,4.0,73
tt0262345,4.7,44
tt0262396,5.9,7771
tt0262429,3.1,331
tt0262432,7.2,8521
tt0262462,5.3,843
tt0262560,6.1,273
tt0262690,7.6,767
tt0262699,5.2,2567
tt0262774,6.6,711
tt0262828,2.3,189
tt0262911,5.3,1244
tt0262942,6.2,1909
tt0263005,3.1,210
tt0263053,4.3,660
tt0263101,6.5,3734
tt0263156,6.8,320
tt0263215,5.5,1190
tt0263256,6.9,14
tt0263265,5.4,5917
tt0263334,7.2,2582
tt0263386,4.6,1409
tt0263488,6.2,136189
tt0263495,4.9,66
tt0263496,5.8,1068
tt0263657,5.5,119
tt0263667,5.6,51
tt0263671,6.3,2543
tt0263725,6.7,4740
tt0263728,3.9,2919
tt0263734,5.9,4640
tt0263746,3.8,691
tt0263757,6.1,40592
tt0263761,4.3,115
tt0263939,6.4,536
tt0263971,6.3,262
tt0264079,5.2,429
tt0264108,4.8,100
tt0264150,5.3,27970
tt0264319,6.3,336
tt0264323,5.3,12964
tt0264333,6.6,1763
tt0264335,4.9,58
tt0264355,6.3,325
tt0264365,3.4,280
tt0264395,6.4,64701
tt0264410,3.1,627
tt0264425,4.6,82
tt0264429,3.6,1925
tt0264464,8.1,1031977
tt0264472,6.5,73297
tt0264508,6.2,19979
tt0264559,4.6,154
tt0264581,4.0,132
tt0264605,3.6,138
tt0264606,3.4,234
tt0264616,7.2,87597
tt0264675,3.6,227
tt0264683,4.9,464
tt0264689,7.1,3398
tt0264692,6.6,89
tt0264710,5.0,268
tt0264761,6.6,17214
tt0264792,4.9,304
tt0264796,7.5,44896
tt0264916,5.9,144
tt0264927,7.8,7
tt0264935,6.1,60311
tt0265010,4.9,2614
tt0265018,6.9,1187
tt0265029,5.7,59125
tt0265086,7.7,409829
tt0265087,4.9,42253
tt0265101,6.3,335
tt0265104,4.7,2877
tt0265107,7.1,347
tt0265116,7.0,2450
tt0265118,4.1,463
tt0265133,3.5,302
tt0265148,3.8,4937
tt0265171,5.6,4325
tt0265175,6.5,112
tt0265180,4.8,129
tt0265198,2.9,630
tt0265208,6.7,231691
tt0265221,3.7,47
tt0265226,5.9,95
tt0265252,5.2,252
tt0265273,6.0,38
tt0265281,6.8,35
tt0265298,5.5,38459
tt0265307,6.6,4394
tt0265343,7.3,26246
tt0265344,6.2,66
tt0265349,6.4,82730
tt0265357,4.3,189
tt0265452,4.2,150
tt0265459,6.8,127873
tt0265496,2.7,296
tt0265521,6.8,18
tt0265581,5.2,433
tt0265591,6.1,9298
tt0265611,5.3,320
tt0265625,5.1,509
tt0265632,6.5,11251
tt0265651,6.6,18877
tt0265662,6.9,36208
tt0265663,4.8,51
tt0265666,7.6,303785
tt0265675,3.9,20
tt0265709,5.7,2008
tt0265713,6.6,4664
tt0265739,6.3,745
tt0265752,5.9,999
tt0265773,7.3,43
tt0265787,4.0,760
tt0265803,5.9,273
tt0265808,5.1,13417
tt0265825,6.7,545
tt0265828,4.8,183
tt0265843,5.6,149
tt0265859,5.5,1382
tt0265864,5.0,132
tt0265930,6.9,8687
tt0265944,3.5,2005
tt0266041,6.1,213
tt0266057,2.0,1179
tt0266067,6.2,208
tt0266073,4.2,15
tt0266102,6.9,101
tt0266238,7.8,27
tt0266308,7.6,189154
tt0266339,2.8,21
tt0266381,6.3,436
tt0266391,6.4,8757
tt0266408,5.2,1854
tt0266449,5.1,83
tt0266452,6.3,41727
tt0266465,6.0,48650
tt0266486,4.0,252
tt0266489,5.9,59474
tt0266519,6.3,1548
tt0266529,5.9,447
tt0266543,8.2,1073660
tt0266555,6.2,1830
tt0266629,5.3,236
tt0266634,4.9,213
tt0266697,8.2,1147686
tt0266703,6.9,602
tt0266705,6.2,97
tt0266719,4.6,128
tt0266732,5.5,781
tt0266747,2.9,5425
tt0266821,6.4,1641
tt0266824,5.8,313
tt0266849,5.6,134
tt0266870,6.2,530
tt0266915,6.7,230268
tt0266945,6.2,109
tt0266971,5.9,2510
tt0266987,7.0,161646
tt0267000,6.2,75
tt0267024,5.1,584
tt0267044,5.7,571
tt0267129,6.1,12744
tt0267248,4.8,9988
tt0267261,5.0,2099
tt0267263,6.5,18
tt0267287,6.4,13529
tt0267336,3.4,223
tt0267379,4.1,138
tt0267414,4.7,291
tt0267427,7.1,139
tt0267440,3.0,1032
tt0267490,7.2,709
tt0267506,5.1,128
tt0267601,5.4,1445
tt0267622,6.7,431
tt0267626,6.7,65487
tt0267659,4.9,527
tt0267764,5.5,33
tt0267784,5.7,24
tt0267785,4.3,388
tt0267804,5.9,94276
tt0267891,5.8,38000
tt0267913,5.2,119675
tt0267929,7.1,9
tt0267959,7.0,31
tt0267989,5.2,887
tt0268040,6.1,729
tt0268126,7.7,197951
tt0268130,5.4,341
tt0268200,6.8,1572
tt0268219,6.9,1072
tt0268229,4.5,285
tt0268380,7.5,499325
tt0268397,6.1,36668
tt0268424,6.9,429
tt0268437,6.4,5141
tt0268548,4.6,308
tt0268579,4.6,2963
tt0268581,3.7,415
tt0268636,4.1,413
tt0268690,7.0,11324
tt0268695,6.0,127546
tt0268696,6.7,570
tt0268711,4.4,1158
tt0268755,4.6,799
tt0268762,4.8,178
tt0268776,4.5,51
tt0268917,6.3,555
tt0268978,8.2,955300
tt0268992,5.8,41
tt0268995,6.9,56258
tt0269043,5.6,68
tt0269058,5.4,207
tt0269084,3.1,138
tt0269095,6.1,25946
tt0269182,6.5,85
tt0269217,6.9,2869
tt0269281,6.0,1676
tt0269329,6.9,1626
tt0269341,6.1,7148
tt0269347,6.0,49393
tt0269356,3.9,1053
tt0269376,4.9,120
tt0269408,5.0,349
tt0269411,8.8,21
tt0269461,6.9,1564
tt0269483,6.0,3163
tt0269499,6.4,3692
tt0269546,5.4,427
tt0269600,6.9,76
tt0269642,6.1,168
tt0269743,6.9,9708
tt0269746,7.3,5176
tt0269763,6.7,949
tt0269771,6.4,531
tt0269792,5.6,334
tt0269839,3.8,125
tt0269856,7.4,2422
tt0269857,5.9,1494
tt0269876,5.6,151
tt0270021,6.3,240
tt0270035,7.7,206
tt0270059,5.9,205
tt0270104,6.7,177
tt0270179,7.3,205
tt0270197,6.1,1267
tt0270259,6.3,3795
tt0270270,5.9,578
tt0270288,7.0,90396
tt0270320,7.3,16
tt0270348,6.1,825
tt0270349,6.7,16
tt0270393,2.8,785
tt0270397,8.6,14
tt0270417,4.3,413
tt0270480,6.5,3977
tt0270487,6.2,358
tt0270500,6.7,218
tt0270515,7.0,83
tt0270560,5.1,5033
tt0270569,6.8,447
tt0270688,5.3,1740
tt0270707,4.7,10829
tt0270841,4.4,663
tt0270845,4.0,75
tt0270846,1.5,31529
tt0270880,4.5,613
tt0270911,4.9,1964
tt0270918,6.4,142
tt0270919,7.0,2171
tt0270933,6.6,3735
tt0270980,4.7,30219
tt0270989,5.3,100
tt0270991,3.3,271
tt0271017,4.7,289
tt0271018,3.8,440
tt0271020,5.2,614
tt0271027,6.6,65402
tt0271029,7.6,3396
tt0271045,5.2,140
tt0271053,3.5,136
tt0271136,5.2,2637
tt0271193,5.6,161
tt0271200,4.3,1141
tt0271210,5.1,1174
tt0271219,6.2,6168
tt0271234,6.7,36
tt0271259,6.3,15366
tt0271263,5.3,24150
tt0271367,5.5,59005
tt0271383,8.6,15751
tt0271400,3.4,114
tt0271436,3.6,149
tt0271444,5.0,134
tt0271451,3.4,447
tt0271537,5.3,360
tt0271538,5.9,569
tt0271543,4.5,1273
tt0271580,7.1,1487
tt0271582,6.6,1968
tt0271624,4.2,9
